ID	CODE	URL	CREATOR	CREATED_T	LAST_MODIFIED_T	PRODUCT_NAME	GENERIC_NAME	QUANTITY	PACKAGING	PACKAGING_TAGS	BRANDS	BRANDS_TAGS	CATEGORIES	CATEGORIES_TAGS	ORIGINS	ORIGINS_TAGS	MANUFACTURING_PLACES	MANUFACTURING_PLACES_TAGS	LABELS	LABELS_TAGS	EMB_CODES	EMB_CODES_TAGS	CITIES	CITIES_TAGS	PURCHASE_PLACES	STORES	COUNTRIES	INGREDIENTS_TEXT	ALLERGENS	ALLERGENS_TAGS	TRACES	TRACES_TAGS	SERVING_SIZE	SERVING_QUANTITY	NO_NUTRIMENTS	ADDITIVES_N	ADDITIVES_TAGS	INGREDIENTS_FROM_PALM_OIL_N	INGREDIENTS_FROM_PALM_OIL	INGREDIENTS_FROM_PALM_OIL_TAGS	INGREDIENTS_THAT_MAY_BE_FROM_PALM_OIL_N	INGREDIENTS_THAT_MAY_BE_FROM_PALM_OIL	INGREDIENTS_THAT_MAY_BE_FROM_PALM_OIL_TAGS	NUTRITION_GRADE_FR	NOVA_GROUP	PNNS_GROUPS_1	PNNS_GROUPS_2	STATES	MAIN_CATEGORY	IMAGE_URL	IMAGE_SMALL_URL	IMAGE_FRONT_URL	IMAGE_FRONT_SMALL_URL	IMAGE_INGREDIENTS_URL	IMAGE_INGREDIENTS_SMALL_URL	IMAGE_NUTRITION_URL	IMAGE_NUTRITION_SMALL_URL	ENERGY_100G	ENERGY_FROM_FAT_100G	FAT_100G	SATURATED_FAT_100G	BUTYRIC_ACID_100G	CAPROIC_ACID_100G	CAPRYLIC_ACID_100G	CAPRIC_ACID_100G	LAURIC_ACID_100G	MYRISTIC_ACID_100G	PALMITIC_ACID_100G	STEARIC_ACID_100G	ARACHIDIC_ACID_100G	BEHENIC_ACID_100G	LIGNOCERIC_ACID_100G	CEROTIC_ACID_100G	MONTANIC_ACID_100G	MELISSIC_ACID_100G	MONOUNSATURATED_FAT_100G	POLYUNSATURATED_FAT_100G	OMEGA_3_FAT_100G	ALPHA_LINOLENIC_ACID_100G	EICOSAPENTAENOIC_ACID_100G	DOCOSAHEXAENOIC_ACID_100G	OMEGA_6_FAT_100G	LINOLEIC_ACID_100G	ARACHIDONIC_ACID_100G_GAMMA_LINOLENIC_ACID_100G	DIHOMO_GAMMA_LINOLENIC_ACID_100G	OMEGA_9_FAT_100G	OLEIC_ACID_100G	ELAIDIC_ACID_100G	GONDOIC_ACID_100G	MEAD_ACID_100G	ERUCIC_ACID_100G	NERVONIC_ACID_100G	TRANS_FAT_100GCHOLESTEROL_100G	CARBOHYDRATES_100G	SUGARS_100G	SUCROSE_100G	GLUCOSE_100G	FRUCTOSE_100G	LACTOSE_100G	MALTOSE_100G	MALTODEXTRINS_100G	STARCH_100G	POLYOLS_100G	FIBER_100G	PROTEINS_100G	CASEIN_100G	SERUM_PROTEINS_100G	NUCLEOTIDES_100G	SALT_100G	SODIUM_100G	ALCOHOL_100G	VITAMIN_A_100G	BETA_CAROTENE_100G	VITAMIN_D_100G	VITAMIN_E_100G	VITAMIN_K_100G	VITAMIN_C_100G	VITAMIN_B1_100G	VITAMIN_B2_100G	VITAMIN_PP_100G	VITAMIN_B6_100G	VITAMIN_B9_100G	FOLATES_100G	VITAMIN_B12_100G	BIOTIN_100G	PANTOTHENIC_ACID_100G	SILICA_100G	BICARBONATE_100G	POTASSIUM_100G	CHLORIDE_100G	CALCIUM_100G	PHOSPHORUS_100G	IRON_100G	MAGNESIUM_100G	ZINC_100G	COPPER_100G	MANGANESE_100G	FLUORIDE_100G	SELENIUM_100G	CHROMIUM_100G	MOLYBDENUM_100G	IODINE_100G	CAFFEINE_100G	TAURINE_100G	PH_100G	FRUITS_VEGETABLES_NUTS_100G	FRUITS_VEGETABLES_NUTS_DRIED_100G	FRUITS_VEGETABLES_NUTS_ESTIMATE_100G	COLLAGEN_MEAT_PROTEIN_RATIO_100G	COCOA_100G	CHLOROPHYL_100G	CARBON_FOOTPRINT_100G	CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G	NUTRITION_SCORE_FR_100G	NUTRITION_SCORE_UK_100G	GLYCEMIC_INDEX_100G	WATER_HARDNESS_100G	CHOLINE_100G	PHYLLOQUINONE_100G	BETA_GLUCAN_100G	INOSITOL_100G	CARNITINE_100G
142202	3388047907351	https://world.openfoodfacts.org/product/3388047907351	jeanbono	1452762159	1452762306	Épaule cuite standard		5 kg	"Plastique,Frais"	"plastique,frais"	Sans marque	sans-marque	"Viandes, Charcuteries"	"en:meats,en:prepared-meats"			France	france			"EMB 29018A,FR 29.018.020 EC"	"emb-29018a,fr-29-018-020-ec"		"brennilis-finistere-france,brennilis-finistere-france"	France		France	"épaule de porc, eau, sel, sucres, sirop de glucose, dextrose, stabilisants E450, E451, gélifiants E407, E410, E415, exhausteur de goût E621, saccharose, antioxydants E301, E316, arômes, conservateur E250."								9	"en:e250,en:e301,en:e316,en:e407,en:e410,en:e415,en:e450,en:e451,en:e621"	0			0				4	Fish Meat Eggs	Processed meat	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:prepared-meats	https://static.openfoodfacts.org/images/products/338/804/790/7351/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/338/804/790/7351/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/338/804/790/7351/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/338/804/790/7351/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/338/804/790/7351/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/338/804/790/7351/ingredients_fr.4.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144002	3498940010253	https://world.openfoodfacts.org/product/3498940010253	date-limite-app	1453965752	1487176239	Roulade pistaches		120 g	"Plastique,Frais"	"plastique,frais"	Sans marque	sans-marque	"Viandes, Charcuteries"	"en:meats,en:prepared-meats"											France		France	"Viande et gras de jambon de porc (80,28 %), glace, _pistaches_ (3,21 %), fécule de pomme de terre, sel, _lactose_, plasma de porc, dextrose, épices et aromates, émulsifiants : E450, E451, acidifiants : E575, exhausteur de goût : E621, antioxydants : E315, arômes naturels, conservateur : E250."	"pistaches, lactose"	"en:milk,en:nuts"	"Lait,Fruits à coque,Soja,Céleria"	"en:milk,en:nuts,en:soybeans,fr:celeria"				6	"en:e250,en:e315,en:e450,en:e451,en:e575,en:e621"	0			0				4	Fish Meat Eggs	Processed meat	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:prepared-meats	https://static.openfoodfacts.org/images/products/349/894/001/0253/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/349/894/001/0253/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/349/894/001/0253/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/349/894/001/0253/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/349/894/001/0253/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/349/894/001/0253/ingredients_fr.10.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157031	3760070420364	https://world.openfoodfacts.org/product/3760070420364	sebleouf	1452967227	1462807400	Tripes à l'Aveyronnaise		550 g	"Barquette,Plastique"	"barquette,plastique"	Maison Carrier	maison-carrier	"Plats préparés, Produits à la viande, Frais, Plats à base de viande, Plats préparés frais, Spécialités à base de tripes"	"en:meals,en:fresh-foods,en:meat-based-products,en:meals-with-meat,en:fresh-meals,en:specialty-made-with-tripe"			"Aveyron,France"	"aveyron,france"			FR 12.004.007 EC	fr-12-004-007-ec		almont-les-junies-aveyron-france	"Lyon,France"	Carrefour	France	"Pansettes de veau 43 %, eau, vin blanc, carottes, coulis de tomate (basilic, huile de tournesol et sucre), couenne de porc, concentré de tomate, oignons, sel, bouillon de bœuf (exhausteurs de goût : guanylate et inosinate de sodium, jus de cuisson de viande de bœuf, amidon de maïs, arôme (_soja_), colorant E150c, antioxygène : extrait riche en tocophérols, _lait_ et _œufs_), poivre, ail, _céleri_, clou de girofle, thym, sucre et laurier."	"soja, lait, œufs, céleri"	"en:celery,en:eggs,en:milk,en:soybeans"	"Gluten,Crustacés,Oeufs,Poissons,Soja,Céleri,Moutarde,Sulfites,Mollusques"	"en:celery,en:crustaceans,en:eggs,en:fish,en:gluten,en:molluscs,en:mustard,en:soybeans,en:sulphur-dioxide-and-sulphites"				2	"en:e150c,en:e306"	0			0				4	Composite foods	One-dish meals	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:specialty-made-with-tripe	https://static.openfoodfacts.org/images/products/376/007/042/0364/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0364/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0364/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0364/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0364/ingredients_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0364/ingredients_fr.5.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157039	3760070420999	https://world.openfoodfacts.org/product/3760070420999	sebleouf	1452967294	1462268697	Farçous		"0,300 kg"	"Barquette,Plastique,Frais"	"barquette,plastique,frais"	Maison Carrier	maison-carrier	"Plats préparés, Produits à la viande, Frais, Plats à base de viande, Plats préparés frais, Plats à base de viande porcine"	"en:meals,en:fresh-foods,en:meat-based-products,en:meals-with-meat,en:pork-meals,en:fresh-meals"	France	france	"Aveyron,France"	"aveyron,france"			FR 12.004.007 EC	fr-12-004-007-ec		almont-les-junies-aveyron-france	"Lyon,France"	Carrefour	France	"Poitrine de porc (origine France), pain, LAIT, OEUFS, blettes, huile de tournesol, jambon sec (jambon de porc, sel, sucres : dextrose et saccharose, conservateur : salpêtre, rhum, poivre, genièvre, ail, coriandre), persil, lard salé, levure (émulsifiant : diphosphate, acidifiant : carbonates de sodium, amidon de froment, contient du GLUTEN), sel, ail et poivre."	"LAIT, OEUFS, GLUTEN"	"en:eggs,en:gluten,en:milk"	"Céleri,Crustacés,Poisson,Mollusques,Moutarde,Fruits à coque,Soja,Anhydride sulfureux et sulfites"	"en:celery,en:crustaceans,en:fish,en:molluscs,en:mustard,en:nuts,en:soybeans,en:sulphur-dioxide-and-sulphites"				2	"en:e252,en:e450"	0			0				4	Composite foods	One-dish meals	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:pork-meals	https://static.openfoodfacts.org/images/products/376/007/042/0999/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0999/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0999/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0999/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0999/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/376/007/042/0999/ingredients_fr.6.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161199	5600344461137	https://world.openfoodfacts.org/product/5600344461137	tacinte	1419378189	1419378750	Chorizo Type Beirã		200 g	"sachet,plastique"	"sachet,plastique"	"Transmontano,Agribéria"	"transmontano,agriberia"	"Viandes, Charcuteries, Saucissons, Chorizos"	"en:meats,en:prepared-meats,fr:saucissons,fr:chorizos"			Portugal	portugal			PT I-343 EC	pt-i-343-ec			"Le Kremlin-Bicêtre,France"	Leclerc	France	"viande et graisse de porc (89%), vin rouge, eau, sel (1.5%), dextrose, émulsifiant (E451), antooxidants (E316, E331), ail, paprika, conservateurs (E250, E252, E202), poudre d'hémoglobine, oléorésine, épices"								6	"en:e202,en:e250,en:e252,en:e316,en:e331,en:e451"	0			0				4	Fish Meat Eggs	Processed meat	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	fr:chorizos	https://static.openfoodfacts.org/images/products/560/034/446/1137/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/560/034/446/1137/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/560/034/446/1137/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/560/034/446/1137/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/560/034/446/1137/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/560/034/446/1137/ingredients_fr.8.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162876	3660014116455	https://world.openfoodfacts.org/product/3660014116455	sebleouf	1482345274	1499007583	"Mini Muffins au Saumon Fumé, Ricotta, Citron & Basilic"		120 g	"Frais,Plastique"	"frais,plastique"	Escale Gourmande	escale-gourmande	"Plats préparés, Réfrigérés, Plats préparés réfrigérés, Muffins salés"	"en:meals,en:refrigerated-foods,en:refrigerated-meals,fr:muffins-sales"							FR 44.131.008 EC	fr-44-131-008-ec		pornic-loire-atlantique-france	"Lyon,France"	Carrefour	France	"ŒUFS, farine de BLÉ, eau, EMMENTAL râpé, huile de colza, allumettes de SAUMON fumé (Salmo salar) 9,8 % (dont sel), RICOTTA 6,4 %, citron confit 5,1 % (écorce de citron, sirop de glucose-fructose, saccharose, conservateur : sorbate de potassium, ANHYDRIDE SULFUREUX, correcteur d'acidité : acide citrique), LAIT écrémé en poudre, poudre à lever (E450, E500, amidon de FROMENT), basilic 0,4 %, arôme naturel de poivre."	"ŒUFS, BLÉ, EMMENTAL, SAUMON, RICOTTA, LAIT, FROMENT"	"en:eggs,en:fish,en:gluten,en:milk,en:sulphur-dioxide-and-sulphites"	"Céleri,Crustacés,Lupin,Mollusques,Moutarde,Fruits à coque,Arachides,Graines de sésame,Soja"	"en:celery,en:crustaceans,en:lupin,en:molluscs,en:mustard,en:nuts,en:peanuts,en:sesame-seeds,en:soybeans"				5	"en:e202,en:e220,en:e330,en:e450,en:e500"	0			0				4	Composite foods	One-dish meals	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:refrigerated-meals	https://static.openfoodfacts.org/images/products/366/001/411/6455/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6455/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6455/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6455/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6455/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6455/ingredients_fr.6.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162892	3660014116479	https://world.openfoodfacts.org/product/3660014116479	sebleouf	1482345193	1499007498	Mini-Muffins au Chèvre Miel & Romarin		120 g	"Frais,Plastique"	"frais,plastique"	Escale Gourmande	escale-gourmande	"Plats préparés, Réfrigérés, Plats préparés réfrigérés"	"en:meals,en:refrigerated-foods,en:refrigerated-meals"							FR 44.131.008 EC	fr-44-131-008-ec		pornic-loire-atlantique-france	"Lyon,France"	Carrefour	France	"ŒUFS, farine de BLÉ, eau, huile de colza, EMMENTAL râpé, FROMAGE de chèvre 8,3 %, miel 6,2 %, LAIT écrémé en poudre, poudre à lever (E450, E500, amidon de FROMENT), romarin 0,4 %, arôme naturel de poivre, extrait de VIN blanc."	"ŒUFS, BLÉ, EMMENTAL, FROMAGE, LAIT, FROMENT"	"en:eggs,en:gluten,en:milk"	"Céleri,Crustacés,Poisson,Lupin,Mollusques,Moutarde,Fruits à coque,Arachides,Graines de sésame,Soja"	"en:celery,en:crustaceans,en:fish,en:lupin,en:molluscs,en:mustard,en:nuts,en:peanuts,en:sesame-seeds,en:soybeans"				2	"en:e450,en:e500"	0			0				4	Composite foods	One-dish meals	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:refrigerated-meals	https://static.openfoodfacts.org/images/products/366/001/411/6479/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6479/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6479/front_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6479/front_fr.5.200.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6479/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/366/001/411/6479/ingredients_fr.6.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163229	5601312213741	https://world.openfoodfacts.org/product/5601312213741	securita	1415810034	1416000320	Almôndegas de porco temperadas		470 g	Plástico	plastico	Continente	continente	Meats	en:meats					"Contem soja, Contém sulfitos"	"en:contains-soy,pt:contem-sulfitos"	PT R 496 EC	pt-r-496-ec			"Braga,Portugal"	Continente	Portugal	"carne de suíno (80.5%), água (14%), proteína e fibra vegetal, sal, especiarias, dextrose, antioxidantes (E300, E301), conservante (E224), corante (E120)."								4	"en:e120,en:e224,en:e300,en:e301"	0			0				4	Fish Meat Eggs	Meat	"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded"	en:meats	https://static.openfoodfacts.org/images/products/560/131/221/3741/front_pt.5.400.jpg	https://static.openfoodfacts.org/images/products/560/131/221/3741/front_pt.5.200.jpg	https://static.openfoodfacts.org/images/products/560/131/221/3741/front_pt.5.400.jpg	https://static.openfoodfacts.org/images/products/560/131/221/3741/front_pt.5.200.jpg					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166495	8436025731049	https://world.openfoodfacts.org/product/8436025731049	sebleouf	1464518806	1479418577	Saucisson Ibérique de Bellota		80 g	"Barquette,Plastique,Frais,Sous vide"	"barquette,plastique,frais,sous-vide"	Casa Ramon	casa-ramon	"Viandes, Charcuteries, Jambons, Jambons crus, Jambons secs, Saucissons, Jambons ibériques, Saucissons secs, Saucissons secs pur porc"	"en:meats,en:prepared-meats,en:hams,fr:jambons-crus,en:dried-hams,fr:saucissons,fr:jambons-iberiques,fr:saucissons-secs,fr:saucissons-secs-pur-porc"	Espagne	espagne	Espagne	espagne	Point Vert	en:green-dot	ES 10.197/58 EC/BA CE	es-10-197-58-ec-ba-ce			"Paris,France"	Franprix	France	"Maigre et gras de porc Ibérique, sel, dextrine de maïs, protéines de _lait_, épices (poivre, noix de muscade), dextrose, diphosphate disodique, polyphosphate de sodium E450i, E452i (4 % P2O5), glutamate monosodique E621 (4 %), érythorbate de sodium E316 (0,9 %), citrate trisodique E331, nitrate de potassium E252 (0,25 %), nitrite de sodium E250 (0,25 %), carmin E120 (0,04 %)."	lait	en:milk						9	"en:e120,en:e1400,en:e250,en:e316,en:e331,en:e331iii,en:e450,en:e450i,en:e452,en:e452i,en:e621"	0			0				4	Fish Meat Eggs	Processed meat	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	fr:jambons-iberiques	https://static.openfoodfacts.org/images/products/843/602/573/1049/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/843/602/573/1049/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/843/602/573/1049/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/843/602/573/1049/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/843/602/573/1049/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/843/602/573/1049/ingredients_fr.8.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166936	5052449453959	https://world.openfoodfacts.org/product/5052449453959	tacinte	1413877331	1413877907	Unsmoked Gammon Roasting Joint		750g	"plastic,wrap"	"plastic,wrap"	"Asda, The Butcher's Selection of Asda"	"asda,the-butcher-s-selection-of-asda"	"Meats, Pork, Gammon"	"en:meats,en:pork,en:gammon"	Denmark	denmark	Denmark	denmark			UK KM088 EC	uk-km088-ec			"Liverpool,United Kingdom"	Asda	United Kingdom	"Pork 87%, Water, Salt, Stabilisers (Tri and Polyphosphates), Dextrose, Preservatives (Sodium Nitrite)"								2	"en:e250,en:e452"	0			0				4	Fish Meat Eggs	Meat	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:pork	https://static.openfoodfacts.org/images/products/505/244/945/3959/front_en.7.400.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3959/front_en.7.200.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3959/front_en.7.400.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3959/front_en.7.200.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3959/ingredients_en.12.400.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3959/ingredients_en.12.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166953	5052449453966	https://world.openfoodfacts.org/product/5052449453966	tacinte	1413877324	1413877641	Smoked Gammon Roasting Joint		750g	"Plastic,Wrap"	"plastic,wrap"	"Asda,The Butcher's Selection of Asda"	"asda,the-butcher-s-selection-of-asda"	"Meats, Pork, Gammon"	"en:meats,en:pork,en:gammon"	Denmark	denmark	Denmark	denmark			UK KM088 EC	uk-km088-ec			"Liverpool,United Kingdom"	Asda	United Kingdom	"Pork 87%, Water, Salt, Stabilisers (Tri and Polyphosphates), Dextrose, Preservatives (Sodium Nitrite)"								2	"en:e250,en:e452"	0			0				4	Fish Meat Eggs	Meat	"en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded"	en:pork	https://static.openfoodfacts.org/images/products/505/244/945/3966/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3966/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3966/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3966/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3966/ingredients_en.9.400.jpg	https://static.openfoodfacts.org/images/products/505/244/945/3966/ingredients_en.9.200.jpg			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
